date,temperature,temperature_smoothed,suitability_instantaneous,suitability_smoothed_instantaneous,suitability_smoothed_lagged
2010-08-22,28.3,25.56967464813631,0.4744741018260571,0.9999342554149835,0.9758412816343198
2010-08-23,27.5,25.48866210261785,0.7068557367657433,0.9997038248420879,0.9799187979786156
2010-08-24,26.2,25.40425631000727,0.9641543812007016,0.9991128916746511,0.9840934303034432
2010-08-25,25.9,25.316495371917718,0.9896102398646919,0.9959971580893152,0.9880981966314845
2010-08-26,26.4,25.225419251937705,0.9414408679157003,0.9926689981338785,0.9919544268932574
2010-08-27,25.9,25.131069747242677,0.9896102398646919,0.9877726390852358,0.9955747739290528
2010-08-28,25.1,25.033490458654793,0.9859832874360489,0.9809005771627733,0.9976357382767986
2010-08-29,,24.93272675918073,,0.9722281292716554,0.9991775146531452
2010-08-30,22.3,24.828825761058788,0.45982304703552096,0.961494380181431,0.9999342554149835
2010-08-31,20.7,24.721836281348068,0.1811834284584024,0.9492365890565857,0.9997038248420879
2010-09-01,20.6,24.61180880609418,0.16866396152889906,0.9351951498378879,0.9991128916746511
2010-09-02,,24.49879545310752,,0.9191770703648467,0.9959971580893152
2010-09-03,,24.382849933391153,,0.9011083481096299,0.9926689981338785
2010-09-04,22.4,24.264027511257662,0.4814580136214429,0.8819394629458955,0.9877726390852358
2010-09-05,22.4,24.14238496317456,0.4814580136214429,0.8601925428064762,0.9809005771627733
2010-09-06,22.5,24.017980535380232,0.5037294871720968,0.8367541390892905,0.9722281292716554
2010-09-07,,23.89087390031312,,0.8123168824378101,0.961494380181431
2010-09-08,23.9,23.761126111898022,0.8140994624351892,0.7865537869023156,0.9492365890565857
2010-09-09,21.2,23.62879955973505,0.25187119005464265,0.758489121488808,0.9351951498378879
2010-09-10,19.4,23.493957922237442,0.06280895785905144,0.729604214109631,0.9191770703648467
2010-09-11,22.3,23.356666118765744,0.45982304703552096,0.6990575587442306,0.9011083481096299
2010-09-12,21.7,23.21699026080701,0.3388541009676276,0.6669746737070468,0.8819394629458955
2010-09-13,,23.07499760224824,,0.6344194540435543,0.8601925428064762
2010-09-14,20.9,22.93075648879477,0.20778926008846754,0.6020382659501675,0.8367541390892905
2010-09-15,,22.784336306584745,,0.5688837591716258,0.8123168824378101
2010-09-16,20.7,22.635807430051656,0.1811834284584024,0.5345895749222142,0.7865537869023156
