onset_day,date,reported,cases_mean,cases_lower,cases_upper,reproduction_number_mean,reproduction_number_lower,reproduction_number_upper,suitability_mean,suitability_lower,suitability_upper,rep_no_factor_mean,rep_no_factor_lower,rep_no_factor_upper,additional_case_prob
124,2017-10-28,0,0.045625,0.0,1.0,0.1758369773509964,0.030770843684088157,0.4811751095335905,0.07671421627016169,0.018503511668851846,0.14879427374883056,2.458258107893022,0.6271784466330563,6.5157567158078695,0.4082345176359138
125,2017-10-29,1,1.043,1.0,2.0,0.18388884524002788,0.03507438386127121,0.5090330207717112,0.0774910644187143,0.02097891268798572,0.14852071116722143,2.54049970552726,0.6303792495880701,6.74447813801748,0.3642078139347209
126,2017-10-30,0,0.031875,0.0,1.0,0.18128070294422444,0.03173828581982235,0.5012465273320742,0.0765117193650056,0.019245771986073544,0.14859996226077074,2.5390887590425173,0.624990885872355,6.816369350729954,0.3966309311882253
127,2017-10-31,0,0.026875,0.0,1.0,0.17975103598453276,0.027927357583711142,0.5110391485871626,0.07550871276504802,0.016652639559388456,0.14737317533261918,2.550129593467174,0.6206254192274845,6.929960333092322,0.35987543475301614
128,2017-11-01,0,0.022625,0.0,0.0,0.17899380026862027,0.025430715287991446,0.5072735814221251,0.0748483736753286,0.0157849032891198,0.14732208820473217,2.554891308278754,0.6155042055969825,6.826210956252633,0.32576697486810463
129,2017-11-02,0,0.014875,0.0,0.0,0.17936495153832668,0.025714714951042106,0.5111681512317874,0.07440098845641142,0.015726963689462418,0.14710945320798122,2.5711310546446167,0.616206443084329,7.017075521064456,0.2950163108256635
130,2017-11-03,0,0.0105,0.0,0.0,0.17997828795224566,0.02492960477092626,0.5257734751210846,0.07411524499088287,0.015869651644664824,0.14793290329986772,2.587813811731589,0.6224358186985177,7.081433479483693,0.26681898333409565
131,2017-11-04,0,0.018875,0.0,0.0,0.1832071617185641,0.026327837635360087,0.555870555819061,0.07411051205796258,0.01680359733215021,0.14703678085211586,2.6248385857293273,0.6177130865929109,7.332672107661211,0.240527940988237
132,2017-11-05,1,1.008375,1.0,1.0,0.18489968832110032,0.028158345402630756,0.5597308217061563,0.07405032180233508,0.018449641837718352,0.14518266754949236,2.6442743042988246,0.607129728854784,7.381812118508442,0.2159118444147785
133,2017-11-06,0,0.013875,0.0,0.0,0.17588418432698438,0.01926886824883186,0.5550820468147043,0.07177013322382517,0.012554372052029425,0.14519240098609865,2.601860254333729,0.578119125941957,7.555917953375477,0.262943640801353
134,2017-11-07,0,0.01275,0.0,0.0,0.167150626242773,0.012273106467647961,0.5324810907507662,0.06947960248916785,0.006951056074338438,0.143591510129333,2.5562376429739726,0.5648820965551984,7.598538187312108,0.24235366395045532
135,2017-11-08,0,0.0155,0.0,0.0,0.1589726783900498,0.005252310578313415,0.5279419179533683,0.06750167938021152,0.002385896481803231,0.14311359004756138,2.509446415123084,0.5573106108547936,7.408110619086526,0.22280281535951985
136,2017-11-09,0,0.009,0.0,0.0,0.15205775505664187,0.0005359321783508341,0.5193053430756962,0.0658730849987129,0.00028153282318918427,0.14304478067245524,2.463720827086558,0.5383990342419214,7.362105646066833,0.20467859247349154
137,2017-11-10,0,0.00925,0.0,0.0,0.1454913075526092,4.9592691821250605e-06,0.49479106546560087,0.06404348001295934,2.2086546706221256e-06,0.14258568372579028,2.4168470563379048,0.5245292249334155,7.268665577799943,0.18699734011774408
138,2017-11-11,0,0.010375,0.0,0.0,0.13935648949309593,1.578279680370919e-07,0.4958676301619256,0.062348310448839116,5.651358580850196e-08,0.1415240307066772,2.3806664689391517,0.5043396620290871,7.202597670324751,0.17022835366071087
139,2017-11-12,0,0.007875,0.0,0.0,0.13311426842671345,4.3754804648352986e-08,0.4630771090677526,0.060615853646329015,1.1711471784981475e-08,0.1398766157650337,2.342309615724026,0.47442465883689966,6.998604547589668,0.15395454028153546
140,2017-11-13,0,0.009875,0.0,0.0,0.12812575212450014,3.114122411786146e-08,0.4616366029336799,0.059317976247525904,1.0094551725048518e-08,0.13913494469278548,2.303305817295236,0.47160202013135755,7.044676247070065,0.13765051939277237
141,2017-11-14,0,0.008125,0.0,0.0,0.12317061715581405,2.6244787104814738e-08,0.4454571262549638,0.05813704942246775,1.0004845726945236e-08,0.13773963589928498,2.2623531183222023,0.44353908811130954,6.928339831715073,0.1218046131240465
142,2017-11-15,0,0.00925,0.0,0.0,0.11965138327717927,2.1870335185309253e-08,0.453490043449759,0.056961468337161696,1.0000297742209678e-08,0.1383526694420616,2.2359202610217053,0.4353700824446839,6.863877667430661,0.10624046112294468
143,2017-11-16,0,0.00275,0.0,0.0,0.11563658651451628,1.834206011656247e-08,0.4432251558390599,0.05553669592722436,1.0000042435015854e-08,0.13688831494227374,2.2141474661948344,0.42670995664723266,7.0188841229810865,0.09117066543079931
144,2017-11-17,0,0.008,0.0,0.0,0.11165189030020634,1.6927191384280145e-08,0.4420434056682957,0.05445228496178392,1.0000002545838074e-08,0.13630220853019323,2.188290584650117,0.41264219568201044,7.061793346978425,0.07662836832193068
145,2017-11-18,0,0.004375,0.0,0.0,0.1079868793155348,1.5727664947578844e-08,0.43076556004925054,0.053212415996629875,1.0000000299460291e-08,0.1357370391614478,2.170531266484311,0.39522465950010727,7.180283845719521,0.06386396762161195
146,2017-11-19,0,0.004875,0.0,0.0,0.10587608589260511,1.3919703244067196e-08,0.4356401622398511,0.052271493814281735,1.0000000043515745e-08,0.1360977937364977,2.1559148490895796,0.3913172281101752,7.029086168929688,0.0523341103647559
147,2017-11-20,0,0.005875,0.0,0.0,0.10333499445250359,1.3160202575585339e-08,0.4280324839692772,0.05132715305492488,1.0000000005172789e-08,0.1359897794679401,2.138423508143575,0.38581562978537315,6.974098971035141,0.042568213788358414
148,2017-11-21,0,0.003,0.0,0.0,0.10054361055036483,1.2472415996767963e-08,0.41860709891018066,0.05038201317643508,1.000000000389859e-08,0.13412759853546416,2.119840459049522,0.36968955872491244,7.0964303489088705,0.0345433496133393
149,2017-11-22,0,0.00175,0.0,0.0,0.0981891638536379,1.1473526678781522e-08,0.42098600571506367,0.04945425213394723,1.000000000351294e-08,0.13427701558521263,2.1031938094638987,0.36505311040757693,7.048270381905328,0.027776775987126676
150,2017-11-23,0,0.00375,0.0,0.0,0.0952688698141959,1.1021496156598557e-08,0.4110987453163293,0.04849409169202798,1.0000000002590455e-08,0.13232618105813468,2.086099601135618,0.3540403947338847,6.904154030138835,0.02223694707855035
151,2017-11-24,0,0.000625,0.0,0.0,0.09243450720537867,1.0026182720413823e-08,0.41885256753666134,0.047565059436096735,1.0000000002529449e-08,0.1320768119969889,2.0620912519961534,0.353724823576657,6.779290361501642,0.01813204304356263
152,2017-11-25,0,0.00025,0.0,0.0,0.08955183552729741,9.544387014859163e-09,0.41173781768040346,0.04646747479903645,1.0000000002023557e-08,0.13063807380126405,2.0409896165709496,0.3571012592388151,6.691094488137954,0.014632564981796593
153,2017-11-26,0,0.001375,0.0,0.0,0.08661093604461424,9.236589818645963e-09,0.392973357422661,0.045550830682706094,1.0000000001354312e-08,0.1294422630948888,2.0153413743887114,0.34011126190216767,6.780750313144499,0.011815145416075808
154,2017-11-27,0,0.000375,0.0,0.0,0.08472858540640758,9.22944269822309e-09,0.3824651232794672,0.044702502665467714,1.0000000001003938e-08,0.13039636690826584,2.0027031095031207,0.3380390037897213,6.766350001358641,0.009746610527034358
155,2017-11-28,0,0.00125,0.0,0.0,0.08307327751359436,8.57679943738657e-09,0.3838183678613891,0.044090464681562025,1.0000000000715295e-08,0.12865564436145077,1.976965789342718,0.33534706148313437,6.451928718686147,0.007953772284879009
156,2017-11-29,0,0.00175,0.0,0.0,0.08115966929413625,8.175021584610602e-09,0.3789092272150188,0.043332703805449097,1.0000000000902507e-08,0.12772405655308644,1.9597615332317833,0.32565821627338704,6.451688674767278,0.006620033819240972
157,2017-11-30,0,0.0,0.0,0.0,0.07947189267171977,7.608303461721046e-09,0.3662919588519087,0.042762615567579515,1.0000000000851166e-08,0.1269555670242836,1.9378522682060018,0.3233037625277611,6.261484347802423,0.005678126447094919
158,2017-12-01,0,0.000875,0.0,0.0,0.07756466313317592,7.474016808332066e-09,0.36867124240282495,0.04185327946281651,1.0000000000509469e-08,0.1256044095244035,1.933325554433106,0.3139929407330139,6.381823179345007,0.00468033648712999
159,2017-12-02,0,0.001125,0.0,0.0,0.07604705994093916,7.396755091160386e-09,0.3586557967627831,0.04129574150689719,1.0000000000272374e-08,0.1242492855169279,1.9221142549036445,0.3156486023329068,6.546127801873948,0.0038973252943832436
160,2017-12-03,0,0.00075,0.0,0.0,0.0736399040434124,7.1354953759940116e-09,0.35873737004442796,0.040579205836386974,1.0000000000006611e-08,0.12493945955790693,1.900160136625685,0.30396281138587633,6.467327405818659,0.00332249492267874
161,2017-12-04,0,0.0,0.0,0.0,0.07192992441285342,6.883084568127443e-09,0.353208642608248,0.03980571360160346,9.999999999676242e-09,0.12373868607823924,1.885960526107586,0.2960313516170446,6.5579171498261,0.0028030633596115326
162,2017-12-05,0,0.0,0.0,0.0,0.07036964123888642,6.6250751967865156e-09,0.3484145886629899,0.039057263229374396,9.999999999884613e-09,0.12209466103109595,1.8743246611447657,0.29841743925681435,6.498014665852495,0.002323800928017188
163,2017-12-06,0,0.0,0.0,0.0,0.06931969491070109,6.563086627558597e-09,0.3523477145411763,0.038519096611917124,9.9999999998588e-09,0.12248292142412952,1.8649142584702076,0.29621169058581603,6.492546700126959,0.00192619835873996
164,2017-12-07,0,0.0,0.0,0.0,0.06845829554381126,6.494513415881279e-09,0.3498656609741158,0.03812050241565174,9.99999999941805e-09,0.12322435264939924,1.846977070030734,0.2888723536777958,6.330710039868056,0.0015910560880341982
165,2017-12-08,0,0.0,0.0,0.0,0.06625812965637091,6.49354474383734e-09,0.3398236027450235,0.03762694503998625,9.999999999618471e-09,0.12256574718779104,1.8243613668444525,0.2937676302226978,6.093364601470348,0.0013074768940076725
166,2017-12-09,0,0.0,0.0,0.0,0.06441640271774782,6.358036200384228e-09,0.3300515331632504,0.03692314394738348,9.999999999187075e-09,0.12074431122631255,1.8120430183712761,0.28507729234351187,6.042457965750318,0.0010756814478807533
167,2017-12-10,0,0.0,0.0,0.0,0.06321936118177637,6.148485886719008e-09,0.3292445978802846,0.03647151321434808,9.999999999303744e-09,0.12132491313974202,1.7992984956021763,0.28798410753908404,6.066671133413622,0.0008854471976541414
168,2017-12-11,0,0.0,0.0,0.0,0.06187817450138401,6.023133839024509e-09,0.3200016162927308,0.035980619528684116,9.999999999119577e-09,0.12077972552865728,1.7836809845153854,0.2819308743758104,6.037337939031849,0.0007171205375109173
169,2017-12-12,0,0.0,0.0,0.0,0.06096265458624182,5.685055148900167e-09,0.32146533427279167,0.03564121118704027,9.999999998806097e-09,0.1213545692867527,1.763473045496356,0.2793558245080116,5.97279473889592,0.0005723701147236764
170,2017-12-13,0,0.0,0.0,0.0,0.060061417792030995,5.696417691747606e-09,0.3146705870085544,0.03518525855565146,9.99999999902359e-09,0.1203867690948253,1.7562489924615705,0.27746597746919177,5.933353097916959,0.0004494990065487757
171,2017-12-14,0,0.0,0.0,0.0,0.05945973493744406,5.6683112163906324e-09,0.31740878203571526,0.034974341380632455,9.999999999076587e-09,0.11977355413581332,1.7450666434184134,0.2787234039943227,5.837165945680002,0.0003449004223215202
172,2017-12-15,0,0.0,0.0,0.0,0.05888056622431413,5.275086908127533e-09,0.3153153998843902,0.03466439357048142,9.999999998583872e-09,0.11898553372433893,1.7346111157420943,0.2754046822148527,5.683992018431765,0.000258642651229936
173,2017-12-16,0,0.0,0.0,0.0,0.05734832953257488,5.235129005091709e-09,0.30483018200724254,0.03425438328796916,9.99999999890567e-09,0.12034564822594339,1.7219162039264124,0.2747290051048634,5.676982319182805,0.00019095001653709416
174,2017-12-17,0,0.0,0.0,0.0,0.05643714423421999,5.172550650247916e-09,0.31563845555829784,0.03388315113179337,9.999999998885586e-09,0.11953004117688917,1.7144025817872073,0.2736939134835669,5.660300868032949,0.00013563653784613936
175,2017-12-18,0,0.0,0.0,0.0,0.055767925735209604,4.9865897830261845e-09,0.30451102880358,0.033484141051212925,9.999999998770864e-09,0.11815996783930871,1.710383233902593,0.2724418592544624,5.7282710047140375,9.845230133069518e-05
176,2017-12-19,0,0.0,0.0,0.0,0.05513654510368912,5.018378221892708e-09,0.3067201028047641,0.0331427535609886,9.999999998521622e-09,0.11686236032253582,1.7087865316129744,0.27309622939618916,5.85547644486168,7.021895132488365e-05
177,2017-12-20,0,0.0,0.0,0.0,0.05440922163233672,4.677096597681785e-09,0.3112583956984878,0.03282465758063209,9.99999999871423e-09,0.11629254611853694,1.7018361881353534,0.2668604936854433,5.859134939441661,4.7942683916783926e-05
178,2017-12-21,0,0.0,0.0,0.0,0.05409753554938502,4.6746203285177905e-09,0.3088026105005462,0.03249406762727179,9.999999998487742e-09,0.11528841208603918,1.6952927881988487,0.2681748382011121,5.921654958693613,3.136214106171858e-05
179,2017-12-22,0,0.0,0.0,0.0,0.053188484607971646,4.505319142589375e-09,0.29703581112871974,0.0323036164777855,9.99999999870874e-09,0.11583657583444454,1.681301820368928,0.2770133771951046,5.877414179259806,2.053238053656181e-05
180,2017-12-23,0,0.0,0.0,0.0,0.05228878716636268,4.663279234916326e-09,0.2910681754725056,0.03191245364220948,9.999999998660393e-09,0.11624437360669447,1.6672908361508512,0.26797652865871663,5.814325754546288,1.3245690149272418e-05
181,2017-12-24,0,0.0,0.0,0.0,0.05129605514670781,4.642898392068144e-09,0.28489771329428426,0.03164482201350169,9.999999998737613e-09,0.11587848163443265,1.6537025988912353,0.2650925635616936,5.720053303334098,8.466448231946436e-06
182,2017-12-25,0,0.0,0.0,0.0,0.05042841307661572,4.478428171969124e-09,0.28413196984503497,0.03125840826354282,9.999999998655982e-09,0.11423710720221886,1.6493933679214237,0.26430629216705387,5.658057649427036,5.3324402967511035e-06
183,2017-12-26,0,0.0,0.0,0.0,0.04950874206577567,4.465727258535334e-09,0.2861315205245835,0.03084077458406543,9.999999998364307e-09,0.1130812959607102,1.6437016125029735,0.25942414544551323,5.77758274633616,3.3802951969737343e-06
184,2017-12-27,0,0.0,0.0,0.0,0.04847483491175591,4.408790679977173e-09,0.2772569857556338,0.030464644920477717,9.999999998241209e-09,0.1118692623920881,1.629669588541875,0.2555202669657166,5.75328353727082,2.1620974409352345e-06
185,2017-12-28,0,0.0,0.0,0.0,0.047659692937485974,4.259400318127376e-09,0.2789359412132154,0.03007316912865378,9.99999999838531e-09,0.11179332128503018,1.6227655569583421,0.2536351986335296,5.651813146839381,1.3719201606952891e-06
186,2017-12-29,0,0.0,0.0,0.0,0.04697046452364163,4.220225504770578e-09,0.27760574898166873,0.0297558709820546,9.99999999827314e-09,0.11247995944382343,1.6143652921241054,0.25386304669041315,5.711197258503063,8.481175500122118e-07
187,2017-12-30,0,0.0,0.0,0.0,0.046772399762392114,4.1195740960844675e-09,0.27484948901073636,0.029558979061084532,9.999999998446267e-09,0.11217242681009315,1.609027553887301,0.2525485072620005,5.716810481357284,5.36107018632187e-07
188,2017-12-31,0,0.0,0.0,0.0,0.04629389280090287,4.0595017804101624e-09,0.2709591212936081,0.029215012375093906,9.999999998258582e-09,0.11182107620025852,1.608011970545195,0.24313922585008343,5.7021359854584555,3.4725209923568144e-07
